2: 0.355792 
3: 0.328312 
4: 0.309785 
5: 0.284988 
6: 0.294060 
7: 0.280271 
8: 0.280428 
9: 0.276757 
10: 0.268546 
11: 0.274908 
12: 0.280588 
13: 0.280914 
14: 0.271933 
15: 0.268316 
16: 0.266926 
17: 0.269802 
18: 0.271346 
19: 0.270208 
20: 0.265823 
21: 0.271195 
22: 0.272388 
23: 0.270219 
24: 0.276499 
