2: 0.000195 in ms
3: 0.000347 in ms
4: 0.000346 in ms
5: 0.000817 in ms
6: 0.000741 in ms
7: 0.001169 in ms
8: 0.001160 in ms
9: 0.001569 in ms
10: 0.001649 in ms
11: 0.001549 in ms
12: 0.001570 in ms
13: 0.001654 in ms
14: 0.001518 in ms
15: 0.001547 in ms
16: 0.001542 in ms
17: 0.002138 in ms
18: 0.002134 in ms
19: 0.002056 in ms
20: 0.002047 in ms
21: 0.002083 in ms
22: 0.002115 in ms
23: 0.002078 in ms
24: 0.002072 in ms
