2: 0.001045
3: 0.003649
4: 0.003690
5: 0.004419
6: 0.005393
7: 0.005995
8: 0.003725
9: 0.005697
10: 0.005839
11: 0.006599
12: 0.005969
13: 0.006850
14: 0.006269
15: 0.007029
16: 0.005159
17: 0.007327
18: 0.007083
19: 0.008061
20: 0.007187
21: 0.007882
22: 0.007679
23: 0.008604
24: 0.007693
