2: 0.000016
3: 0.000017
4: 0.000018
5: 0.000019
6: 0.000023
7: 0.000025
8: 0.000028
9: 0.000029
10: 0.000026
11: 0.000026
12: 0.000028
13: 0.000028
14: 0.000030
15: 0.000030
16: 0.000033
17: 0.000032
18: 0.000034
19: 0.000034
20: 0.000035
21: 0.000036
22: 0.000071
23: 0.000074
24: 0.000039
