2: 0.035590
3: 0.032097
4: 0.030489
5: 0.029102
6: 0.028887
7: 0.028340
8: 0.027612
9: 0.027758
10: 0.027141
11: 0.027465
12: 0.027156
13: 0.027108
14: 0.027439
15: 0.027435
16: 0.026920
17: 0.027216
18: 0.027378
19: 0.027016
20: 0.026991
21: 0.027588
22: 0.027611
23: 0.027625
24: 0.027561
